"","Row.names","NMDS1","NMDS2","Domain","Phylum","Class","Order","Family","Genus","Species"
"2135","OTU4784",-0.116248779187347,0.0504165821902825,"Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Ustilago_turcomanica"
"2136","OTU4786",0.0124936965468683,0.0267301141183307,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"2137","OTU4789",-0.112228922204764,-0.100363177024122,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"2138","OTU4793",0.122827411380394,0.0471130825697495,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium_cuniculorum"
"2139","OTU4795",-0.12051598176214,-0.0103665081623003,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","unk"
"2140","OTU4798",0.646694120115728,-0.589320128861911,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2141","OTU4799",0.254975895806472,-0.0676630745367365,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopyxis","Geopyxis_carbonaria"
"2142","OTU48",-0.0416882132334786,0.0983225799551932,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"2143","OTU480",-0.0783682316524601,0.262848884526366,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","unk"
"2144","OTU4800",-0.127744264816442,0.115687328428393,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2145","OTU4801",-0.106362871971687,0.11475202851483,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"2146","OTU4803",0.116813726913829,-0.400118571809538,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","unk"
"2147","OTU4805",0.203168760223972,0.274191396523979,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","unk"
"2148","OTU481",-0.119368104124456,0.373658987498402,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2149","OTU4810",0.0678997340973623,-0.00908348876941212,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","unk"
"2150","OTU4811",-0.0835535164861249,0.0345257357590543,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"2151","OTU4812",0.08532981674016,-0.0977832367842043,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Rutstroemia","unk"
"2152","OTU4817",0.440431344491121,0.233691254816152,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","unk"
"2153","OTU4818",-0.108740442943197,0.175024896881557,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Paecilomyces","unk"
"2154","OTU4819",-0.0274415756432915,-0.117423678135777,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2155","OTU482",-0.0770594414495306,0.167299759669109,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","unk","unk","unk"
"2156","OTU4822",0.067022559259808,0.0288318807364279,"Fungi","Glomeromycota","unk","unk","unk","unk","unk"
"2157","OTU4823",-0.100136595714206,-0.0502885870449898,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","unk"
"2158","OTU4825",0.65903491573189,-0.456939790325286,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"2159","OTU4826",-0.322096134195718,0.0148331436203564,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2160","OTU4828",-0.118500565817393,0.0262785995048391,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","unk"
"2161","OTU483",-0.240652450472082,0.0973492646791505,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","unk"
"2162","OTU4831",-0.067156365170734,0.00504803641046767,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2163","OTU4832",-0.058794607668112,0.00585803427926184,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","unk"
"2164","OTU484",-0.0269715981445004,-0.118451336925268,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Didymosphaeria","unk"
"2165","OTU485",0.624732784911906,-0.413443050890543,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2166","OTU486",0.194091854177599,0.403543780042132,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2167","OTU489",0.60169732190352,0.120670546874472,"Fungi","unk","unk","unk","unk","unk","unk"
"2168","OTU49",0.0671151847372197,0.257449232293698,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_spicifera"
"2169","OTU490",-0.01188710372124,-0.0379989979433338,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","unk"
"2170","OTU492",-0.093612296467064,0.0803375168857616,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","unk"
"2171","OTU493",-0.0876808361931459,-0.0724980689796983,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2172","OTU494",-0.0655745017498822,-0.0883340833629666,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2173","OTU495",-0.17139317846916,-0.104780619802018,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"2174","OTU496",-0.0922428103181988,-0.198668994076731,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"2175","OTU497",0.348487639678784,-0.27031317110712,"Fungi","unk","unk","unk","unk","unk","unk"
"2176","OTU498",-0.125148405730118,-0.018784823695102,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2177","OTU499",0.117426925509895,-0.102431355057504,"Fungi","Ascomycota","Pezizomycetes","Pezizales","dummy_family_Oedocephalum","Oedocephalum","unk"
"2178","OTU5",0.0242952893950124,-0.098442756885848,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2179","OTU50",0.188244959252564,0.0652791024923306,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Scytalidium","dummy_family_Scytalidium","Scytalidium","Scytalidium_cuboideum"
"2180","OTU500",0.0113674326619986,0.0161628214624418,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2181","OTU501",-0.379377021812814,-0.0407525053038726,"Fungi","unk","unk","unk","unk","unk","unk"
"2182","OTU502",-0.235563747409935,0.17178981391151,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2183","OTU503",-0.0050363906563624,-0.249198672212681,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"2184","OTU504",0.0795347068361258,-0.157092840192446,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2185","OTU505",0.150071065601139,0.0939807551248194,"Fungi","Ascomycota","Sordariomycetes","Xylariales","unk","unk","unk"
"2186","OTU506",-0.124432748674951,-0.188227975582621,"Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Microascus","unk"
"2187","OTU507",0.308521497523326,-0.0674814334647782,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2188","OTU508",-0.0670157937375955,-0.0227629272858638,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unk","unk"
"2189","OTU509",-0.111729996674061,-0.074189193862638,"Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","unk"
"2190","OTU51",-0.11484663544311,0.00926013516942555,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"2191","OTU510",0.178435453170683,-0.418399278543905,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2192","OTU511",-0.122894883978701,0.201691945469451,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2193","OTU512",0.0635513940655382,0.295742796420058,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","unk","unk","unk"
"2194","OTU513",-0.0753135604673048,-0.0982214465528225,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Coniolariella","Coniolariella_ershadii"
"2195","OTU514",0.196416038309572,0.161850188275885,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2196","OTU516",0.630381185167522,-0.275402852842799,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"2197","OTU517",-0.1682931362272,0.0773604531153689,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2198","OTU518",-0.0770331260406979,0.285941293003864,"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","unk"
"2199","OTU519",0.27604729310473,0.0743101242368483,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_sesami"
"2200","OTU52",-0.107343034784844,0.0731391920083594,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Zopfiella","unk"
"2201","OTU520",-0.083452306991642,-0.0138612256937661,"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","dummy_family_Oliveonia","Oliveonia","unk"
"2202","OTU521",-0.113581555235913,0.148537541025102,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","unk","unk"
"2203","OTU522",-0.154169202035792,0.0181513659219418,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2204","OTU523",-0.0793388093242455,0.118218237057557,"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","unk","unk","unk"
"2205","OTU524",-0.0869440546886534,-0.0886579984415781,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2206","OTU525",0.0660660399311383,-0.341829627316274,"Fungi","unk","unk","unk","unk","unk","unk"
"2207","OTU526",0.0661365947820712,0.103544182380141,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_beta"
"2208","OTU527",-0.197247151590769,0.0823928661447411,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2209","OTU529",0.346045015752744,-0.611987588318696,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","unk","unk"
"2210","OTU53",0.319116507176051,0.120316946596884,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"2211","OTU530",0.241179057551053,-0.390639628318561,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2212","OTU531",0.396361834497988,-0.19477262720748,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2213","OTU532",-0.277995657566079,-0.0113795484025357,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2214","OTU533",0.128619399314791,0.0858854517500032,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2215","OTU534",0.274040774241564,-0.426379871304174,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","unk","unk"
"2216","OTU536",0.109531042126257,-0.0466449701254659,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2217","OTU538",-0.210937980935634,-0.0199823000409136,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","unk"
"2218","OTU539",-0.111308416335773,0.136827378753936,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"2219","OTU54",-0.16595021795111,0.0933804624136034,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","unk"
"2220","OTU540",0.0924334719221796,0.131877214824132,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","unk"
"2221","OTU541",0.0965132558430945,0.0244945223039061,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2222","OTU542",-0.18311535802749,-0.259860262323719,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"2223","OTU543",-0.139234755317901,0.0212117186751815,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia","unk"
"2224","OTU544",-0.26731688692336,-0.0391455594582637,"Fungi","Ascomycota","dummy_class_Chaetospermum","dummy_order_Chaetospermum","dummy_family_Chaetospermum","Chaetospermum","unk"
"2225","OTU545",0.00968451719944941,0.214303568423208,"Fungi","unk","unk","unk","unk","unk","unk"
"2226","OTU546",0.00600375059726525,-0.102831786497453,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","unk","unk"
"2227","OTU547",0.127449847696407,-0.0128717599342045,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Stagonospora","unk"
"2228","OTU548",0.086954813787077,-0.118050648454583,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_africana"
"2229","OTU549",0.0137676447857837,0.102960386796894,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","dummy_family_Myceliophthora","Myceliophthora","unk"
"2230","OTU550",0.0559272828702661,-0.200794244952377,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2231","OTU551",0.108141719592813,0.119347607292288,"Fungi","unk","unk","unk","unk","unk","unk"
"2232","OTU552",-0.106666580133908,-0.0890944279264089,"Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Phyllostictaceae","Phyllosticta","unk"
"2233","OTU553",-0.0722089209621874,0.228192526745104,"Fungi","Ascomycota","Pezizomycetes","Pezizales","dummy_family_Oedocephalum","Oedocephalum","unk"
"2234","OTU554",0.627228087836212,-0.465649402658722,"Fungi","Ascomycota","dummy_class_Knufia","unk","unk","unk","unk"
"2235","OTU555",-0.093545748083547,0.0683425728975298,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Myxotrichaceae","Myxotrichaceae","Oidiodendron","unk"
"2236","OTU556",-0.106084045151413,-0.0249371190466015,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Scutellinia","unk"
"2237","OTU557",-0.0944566659551772,-0.186292119996614,"Fungi","Ascomycota","Sordariomycetes","Xylariales","unk","unk","unk"
"2238","OTU558",-0.0721169059313915,-0.112976552468498,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2239","OTU559",0.490156646013676,-0.352457038029111,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","unk"
"2240","OTU56",0.105791400766999,0.331153573794498,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"2241","OTU560",-0.032276756420369,0.14544560707626,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unk"
"2242","OTU561",-0.249585450572504,0.0932752575919816,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Hyalopus","Hyalopus","unk"
"2243","OTU562",-0.0128991326605194,-0.163825469656245,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"2244","OTU563",-0.312141901883597,0.0510151430919245,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2245","OTU564",0.06562233314622,0.237102734581825,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","unk","unk"
"2246","OTU565",0.523061189055819,-0.10732824322109,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"2247","OTU566",-0.294028239721262,0.0381769212539576,"Fungi","unk","unk","unk","unk","unk","unk"
"2248","OTU567",-0.125900641127364,0.131571606583985,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","unk"
"2249","OTU569",0.376212493405557,0.352312397532593,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2250","OTU57",-0.0132803526402965,-0.109647507295736,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","unk"
"2251","OTU570",-0.134946056098051,0.0214094143692657,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Marasmiellus","unk"
"2252","OTU571",-0.0301858985657702,0.331073040247563,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","unk","unk"
"2253","OTU572",0.015277218958984,0.051586961162748,"Fungi","Ascomycota","dummy_class_Xepicula","dummy_order_Xepicula","dummy_family_Xepicula","Xepicula","unk"
"2254","OTU573",-0.0547239420171643,-0.197752607425108,"Fungi","unk","unk","unk","unk","unk","unk"
"2255","OTU574",0.17597025395236,0.113942256470089,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Heterospora","unk"
"2256","OTU575",0.567766724678353,-0.64179179173156,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2257","OTU576",0.25780945898746,-0.389519565163593,"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","unk"
"2258","OTU577",-0.0903479147137587,-0.025419937391179,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus_niger"
"2259","OTU578",-0.0970406092956008,-0.287872013504803,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2260","OTU579",-0.149470776953364,0.251466049348079,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2261","OTU58",0.104537100038586,-0.156134981646175,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium_jodhpurense"
"2262","OTU580",-0.116043028720572,-0.159302948396544,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2263","OTU581",0.0583909653805829,-0.0742661246420279,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Rhizochaete","unk"
"2264","OTU582",-0.264674639277074,0.0877999684826014,"Fungi","unk","unk","unk","unk","unk","unk"
"2265","OTU583",0.446851148779454,-0.51332612041522,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Eutypa","unk"
"2266","OTU584",-0.106210974720423,0.167888118020009,"Fungi","unk","unk","unk","unk","unk","unk"
"2267","OTU585",0.263732319940014,-0.301697563394818,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus_flavus"
"2268","OTU586",0.401504424648985,0.217155299022653,"Fungi","Ascomycota","Sordariomycetes","unk","unk","unk","unk"
"2269","OTU587",0.116687747156207,-0.0175508818946751,"Fungi","unk","unk","unk","unk","unk","unk"
"2270","OTU588",-0.103204110933938,-0.224595289337051,"Fungi","Glomeromycota","Glomeromycetes","unk","unk","unk","unk"
"2271","OTU59",0.138170257683426,-0.169116731555438,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Montagnulaceae","Paraconiothyrium","unk"
"2272","OTU590",0.0406547198249945,-0.245372994681514,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2273","OTU591",0.38428011068104,0.409297491511953,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Montagnulaceae","Microsphaeropsis","unk"
"2274","OTU592",0.270751463188603,-0.330044397396992,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2275","OTU593",0.151301270316017,-0.272841665239966,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2276","OTU594",0.0484588857971004,-0.0816146458228703,"Fungi","Ascomycota","Eurotiomycetes","dummy_order_Coniosporium","dummy_family_Coniosporium","Coniosporium","Coniosporium_apollinis"
