"","OTU","fungi.Grass.BOGR.1","fungi.Ecotone.LATR.8","fungi.Ecotone.PLJA.8","fungi.Ecotone.PLJA.1","fungi.Grass.BOER.4","fungi.Grass.BOER.7","fungi.Ecotone.LATR.5","fungi.Grass.PLJA.6","fungi.Shrub.LATR.8","fungi.Grass.BOGR.7","fungi.Ecotone.BOER.4","fungi.Ecotone.BOER.7","fungi.Ecotone.PLJA.5","fungi.Ecotone.LATR.4","fungi.Grass.PLJA.5","fungi.Grass.PLJA.1","fungi.Grass.BOGR.4","fungi.Ecotone.PLJA.3","fungi.Shrub.LATR.3","fungi.Grass.BOGR.5","fungi.Ecotone.BOER.3","fungi.Ecotone.BOER.8","fungi.Ecotone.LATR.6","fungi.Grass.BOER.6","fungi.Grass.PLJA.2","fungi.Shrub.LATR.7","fungi.Shrub.LATR.5","fungi.Grass.BOER.5","fungi.Ecotone.LATR.2","fungi.Ecotone.LATR.3","fungi.Shrub.LATR.6","fungi.Ecotone.BOER.2","fungi.Ecotone.LATR.7","fungi.Ecotone.PLJA.7","fungi.Grass.BOGR.3","fungi.Shrub.LATR.2","fungi.Shrub.LATR.4","fungi.Ecotone.BOER.1","fungi.Ecotone.BOER.5","fungi.Grass.PLJA.7","fungi.Grass.BOER.2","fungi.Grass.BOGR.8","fungi.Grass.BOGR.6","fungi.Ecotone.BOER.6","fungi.Grass.PLJA.8","fungi.Grass.BOGR.2","fungi.Grass.BOER.8","fungi.Grass.PLJA.3","fungi.Shrub.LATR.1","fungi.Grass.BOER.3","fungi.Ecotone.LATR.1","fungi.Ecotone.PLJA.6","fungi.Ecotone.PLJA.2","fungi.Grass.BOER.1","fungi.Ecotone.PLJA.4","fungi.Grass.PLJA.4"
"2323","OTU2300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.962498662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331244734,0,0,0,0,0,0
"2324","OTU1989",0,0,0,0,0,0,0,0,0,3.500497793,0,0,0,0,0,0,3.558981603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.590048004,0,0,0,0,0,0,0,0,2.7839874,0,0,0,0,0,0,0,0,0,0,0,0
"2325","OTU1209",0,6.275950134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2326","OTU2781",0,0,0,0,0,0,0,0,4.071193326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.601645096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2327","OTU1462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.353248501,0,0,5.864610405,0
"2328","OTU4552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.257299469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2329","OTU2935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678839159,0,0,0,0,0,0,0,0,0,0,4.657324098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2330","OTU1833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.865493027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2331","OTU4348",3.047425232,0,0,0,2.994576949,0,0,2.173999356,0,0,0,0,2.340262344,0,2.048389678,0,2.744774742,0,0,0,0,0,0,2.602132466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646548042,0,0,0,0,2.570373376,0,0,0,0,4.804761147,0,0,2.39077057,0
"2332","OTU1527",0,0,0,0,0,0,0,0,6.008116023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267017075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.755846235,0,0,0,0,0,0,0,0,0,0,0
"2333","OTU1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.350999116,0,0,0,0
"2334","OTU2788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.244720692,0,0,0,0,0,0,5.036960529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2335","OTU2258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.787306577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2336","OTU1668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.911431779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2337","OTU1432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.585045454,0,0,0,0,5.035912809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2338","OTU1748",0,0,0,0,0,0,0,0,3.789359257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.861347146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2339","OTU2043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.103324668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2340","OTU1427",0,0,3.970716645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.582852779,0,0,4.207209261,0,0,0,0,0,0,0,0,0,0,2.806714943,0,0,0,0,0,0,0,0,0,0,0,3.990887041,0,0,0,5.774492463,0,0,3.319936722,0,0,0,0
"2341","OTU2038",0,0,0,0,0,0,0,0,3.940759026,0,0,0,0,0,0,0,0,0,0,0,0,5.717953484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103909712,0,0,0,0
"2342","OTU2210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56872634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2343","OTU1836",0,0,0,0,0,0,0,0,0,0,0,0,0,5.148675331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2344","OTU4044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.209908988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2345","OTU1388",0,0,4.834934797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2346","OTU2354",0,0,0,0,0,0,0,0,0,0,0,3.686809147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.578589517,0,0,0,0
"2347","OTU3493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606609048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2348","OTU2123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.057665163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2349","OTU2575",0,0,0,0,0,0,0,0,0,0,0,4.693036092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2350","OTU1681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.554377967
"2351","OTU4321",5.239264847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.445973725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2352","OTU2140",0,0,0,0,0,0,0,0,5.279067409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2353","OTU3361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.383883965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2354","OTU2467",0,0,4.640283548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2355","OTU2097",0,0,0,0,0,5.26173647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2356","OTU2313",0,0,0,0,0,4.283034751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168192713,0,0,0,0,0,0,5.782988351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357","OTU4016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.630485737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2358","OTU1420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058527733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2359","OTU1376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.414473446,0,0,0,0,0,2.806714943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2360","OTU1823",0,0,0,0,0,4.915032774,0,0,0,0,0,2.985304521,0,0,3.257299469,0,0,0,4.743736151,0,0,0,0,0,3.649529488,0,0,0,0,0,0,0,0,4.024358793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361","OTU1517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058527733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362","OTU2083",0,0,0,0,0,0,0,4.789660495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2363","OTU3498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466488087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.132756044,0,0,0,0,0,0,0,0,0,0
"2364","OTU3496",0,0,0,0,0,2.757984061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61806648,0,0,0,0,0,0
"2365","OTU2538",0,0,0,0,0,0,0,0,0,5.412476476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2366","OTU4807",0,2.338608351,2.787017932,3.024323883,2.994576949,3.574236969,3.075062568,2.173999356,3.608340823,0,1.900203627,0,2.340262344,3.295714975,2.483816605,2.972421889,3.244720692,3.058182919,2.86536452,3.172332315,2.466488087,2.698359713,2.886118151,2.602132466,2.823224084,0,0,2.664578781,3.523945425,2.840588477,2.647014025,0,3.312713893,3.072083444,3.061625183,0,0,3.018232371,0,2.91706069,3.112309628,3.44546197,2.582079002,2.7839874,2.755846235,3.132756044,3.053312781,0,3.190602423,3.61806648,0,2.350999116,2.553508656,3.057445428,2.856722168,2.657177521
"2367","OTU1927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.099268631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368","OTU4013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.521196154,0,0
"2369","OTU2521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539285284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370","OTU1342",0,0,5.161771801,0,0,0,0,0,0,0,0,3.508467507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863063536,0
"2371","OTU4947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.300900627,0,0,0,0,0,0
"2372","OTU3276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114402943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.588957607,0,0,0,0,0,0,0,0,3.300900627,0,0,0,0,0,0
"2373","OTU2204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695481347,0,0,0,0,0,0,0
"2374","OTU1699",0,0,0,0,0,0,0,0,4.685808914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.243102227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2375","OTU1466",0,0,0,0,0,0,0,0,0,0,3.727007294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.410262594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2376","OTU2506",0,4.864875321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2377","OTU3352",0,0,0,0,0,0,0,0,4.685808914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05314531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2378","OTU955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.816593913,0,0,0,0,0,0,0,0,0
"2379","OTU3273",0,0,0,0,0,0,0,0,2.591670418,0,0,0,0,0,0,0,3.791541975,0,0,0,2.939503314,0,0,0,0,0,0,0,0,0,0,2.502174432,0,0,0,0,0,0,0,0,2.821243559,0,0,2.7839874,0,0,0,0,0,0,0,0,0,0,0,0
"2380","OTU1445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.399706646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2381","OTU1598",0,0,0,0,0,0,0,0,0,0,0,6.35718534,0,2.330774884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2382","OTU2418",0,0,0,0,0,0,0,0,4.921057037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.813296243,0,0,0,0
"2383","OTU1886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99380203,0,0,0,0,0,0,0,0,0
"2384","OTU2868",0,0,2.990483489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.359146498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103909712,0,0,0,0
"2385","OTU4936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.350999116,0,0,0,0
"2386","OTU2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.572214142,0,0,0,0,0,0,0,0,5.712428415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387","OTU996",0,0,0,0,0,0,6.216695144,0,4.071193326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606609048,0,0,6.537174094,0,0,0,0,0,4.656486596,0,0,3.738910829,0,0,0,0,0,0,0,0,0,6.159441962,0,0,0,0,0,0,0
"2388","OTU3409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466488087,0,0,0,3.649529488,0,0,0,0,0,0,0,0,3.459071931,0,0,0,0,0,0,0,0,0,0,0,0,2.570373376,0,0,0,0,0,0,0,0,0
"2389","OTU2021",0,0,2.075283473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.824282574,0,0,0,0,0,0,5.781282143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2390","OTU1847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.332111051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391","OTU1596",0,0,0,0,0,0,5.755363819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2392","OTU2990",0,0,2.075283473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.310734491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393","OTU1901",0,0,0,0,0,0,5.197474466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2394","OTU1740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357319316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395","OTU1314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.369185467,0,0,0,0,0,0,5.82439555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183389215,0,5.298108889,0
"2396","OTU2089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.700028678,0,0,0,0,0,0,0,0
"2397","OTU3461",0,0,0,0,0,0,0,0,0,0,0,2.508322536,0,0,0,0,4.383883965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.459071931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398","OTU3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.759647744,0,0,0,0,0,0,0
"2399","OTU1720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.733922807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400","OTU1651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32371781,0,6.099122402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2401","OTU3942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.398163153,0,0,0,0,0,0,0,0,0,0,0
"2402","OTU3255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688115094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403","OTU4937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78318406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2404","OTU1707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.149330656,0,0,0,0,0,4.946243421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","OTU2421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20779515,0,0,0,0,0,0,0,0,0,0,0
"2406","OTU1365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.505354813,0,0,0,0,0,0,0,7.075425848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2407","OTU2249",0,0,0,0,0,0,0,0,0,5.526500983,3.980170333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606039529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2408","OTU4951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657177521
"2409","OTU3366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.424633832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410","OTU1673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.074930541,0,0,0,0,0,0,0,0,0,0,0,0,0
"2411","OTU1570",0,0,0,0,0,3.574236969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.737004567,0,0,0,0,0,0,0,4.981955546,0,0,0,4.463710426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2412","OTU1688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.572463954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413","OTU3418",2.565004248,0,0,3.237271277,0,3.574236969,0,0,0,0,1.900203627,2.508322536,0,0,0,0,0,2.770031289,0,2.678839159,2.466488087,3.193762448,0,0,0,0,0,3.156678067,0,3.905880441,0,3.278520744,0,0,2.577953089,2.44272663,0,0,2.700747738,0,3.647245259,0,0,3.287768053,0,3.6695522,4.043993989,0,0,0,0,2.813296243,0,0,0,2.657177521
"2414","OTU2046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.310409999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415","OTU2802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.487725214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2416","OTU2642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.377269642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2417","OTU1534",0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.103864618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2418","OTU4977",0,0,0,0,0,0,0,0,5.069031371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430401173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2419","OTU3841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198435809,0,0,0,0,0,0,2.538374853,0,0,0,0,0,0,0,0,0,0,2.695481347,0,0,0,0,0,0,0
"2420","OTU2631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.923342762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2421","OTU2263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.399244237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
