"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU232" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU188" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormia" "unk"
"OTU956" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU33" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "Leptosphaeria" "unk"
"OTU177" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_alpina"
"OTU4127" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU2806" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Chaetomium_globosum"
"OTU4805" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU1205" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "unk" "unk"
"OTU765" "Fungi" "Basidiomycota" "Tremellomycetes" "Cystofilobasidiales" "Cystofilobasidiaceae" "Cystofilobasidium" "Cystofilobasidium_macerans"
"OTU216" "Fungi" "Basidiomycota" "Agaricomycetes" "Boletales" "Gastrosporiaceae" "Gastrosporium" "unk"
"OTU101" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Fusarium" "Fusarium_oxysporum"
"OTU113" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU1055" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU367" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Cortinariaceae" "Cortinarius" "unk"
"OTU1981" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU30" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU25" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "unk" "unk"
"OTU1370" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU706" "Fungi" "Zygomycota" "dummy_class_Mucorales" "Mucorales" "Umbelopsidaceae" "Umbelopsis" "unk"
"OTU439" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU166" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU531" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU143" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU261" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU301" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU96" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU409" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU351" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU81" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU387" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "dummy_family_Cyberlindnera" "Cyberlindnera" "Cyberlindnera_jadinii"
"OTU84" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU56" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU165" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Inocybaceae" "Crepidotus" "unk"
"OTU1022" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU64" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "dummy_family_Neophaeococcomyces" "Neophaeococcomyces" "unk"
"OTU242" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU4316" "Fungi" "Ascomycota" "Eurotiomycetes" "unk" "unk" "unk" "unk"
"OTU53" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU373" "Fungi" "Basidiomycota" "Tremellomycetes" "Filobasidiales" "Filobasidiaceae" "Filobasidium" "unk"
"OTU163" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Westerdykella" "unk"
"OTU341" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "unk" "unk"
"OTU4527" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU251" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU171" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU112" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU193" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU211" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU58" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Chaetomium_jodhpurense"
"OTU1187" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU596" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU111" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Ganodermataceae" "Ganoderma" "unk"
"OTU157" "Fungi" "Ascomycota" "Eurotiomycetes" "unk" "unk" "unk" "unk"
"OTU154" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU14" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Cortinariaceae" "Cortinarius" "unk"
"OTU256" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2969" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU142" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Hemiphacidiaceae" "Fabrella" "Fabrella_tsugae"
"OTU380" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU722" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU724" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU170" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "dummy_family_Madurella" "Madurella" "Madurella_fahalii"
"OTU347" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "Rhizophagus_irregularis"
"OTU266" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU120" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU207" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU312" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU92" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pyronemataceae" "Scutellinia" "unk"
"OTU4737" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1074" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "dummy_family_Pseudotaeniolina" "Pseudotaeniolina" "unk"
"OTU3650" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU141" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU158" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormia" "unk"
"OTU278" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU2029" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Claroideoglomeraceae" "Claroideoglomus" "unk"
"OTU2596" "Fungi" "Ascomycota" "Dothideomycetes" "dummy_order_Pseudoperisporiaceae" "Pseudoperisporiaceae" "Bryochiton" "unk"
"OTU198" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU85" "Fungi" "Ascomycota" "Sordariomycetes" "dummy_order_Dinemasporium" "dummy_family_Dinemasporium" "Dinemasporium" "Dinemasporium_parastrigosum"
"OTU1548" "Fungi" "Ascomycota" "Lecanoromycetes" "Acarosporales" "Acarosporaceae" "Sarcogyne" "unk"
"OTU293" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU778" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU302" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU214" "Fungi" "Basidiomycota" "Agaricomycetes" "Russulales" "Stephanosporaceae" "Lindtneria" "unk"
"OTU76" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Arthrodermataceae" "Trichophyton" "unk"
"OTU34" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Strophariaceae" "Pholiota" "unk"
"OTU140" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU174" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU615" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Claroideoglomeraceae" "Claroideoglomus" "unk"
"OTU875" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU318" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU398" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU1044" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Pluteaceae" "Volvariella" "unk"
"OTU2949" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU762" "Fungi" "Chytridiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU156" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU1151" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU129" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU292" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "unk" "unk"
"OTU548" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "Preussia_africana"
"OTU91" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Xylariaceae" "Xylaria" "unk"
"OTU1610" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU1099" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU282" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU173" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pyronemataceae" "Scutellinia" "unk"
"OTU1240" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU898" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU178" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU194" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU441" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU1358" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU714" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU781" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU71" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU133" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU827" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Cryptovalsa" "unk"
"OTU151" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Chaetothyriaceae" "Chaetothyrium" "unk"
"OTU402" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU2306" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU536" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU452" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU213" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Helotiaceae" "Articulospora" "unk"
"OTU2340" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU573" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU169" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU3685" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "unk" "unk" "unk"
"OTU2543" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "unk" "unk" "unk"
"OTU235" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Cladorrhinum" "unk"
"OTU289" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Coprinellus" "unk"
"OTU270" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Psathyrella" "unk"
"OTU149" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU2356" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU4184" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU1524" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU290" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Zopfiella" "unk"
"OTU2181" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU602" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU336" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU864" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Ulocladium" "Ulocladium_chartarum"
"OTU582" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU180" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU297" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Arthrobotrys" "unk"
"OTU189" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU183" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU404" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU437" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Chaetomellaceae" "Chaetomella" "Chaetomella_raphigera"
"OTU381" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU923" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU1035" "Fungi" "Ascomycota" "Sordariomycetes" "Microascales" "Microascaceae" "Scopulariopsis" "unk"
"OTU966" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Septoglomus" "unk"
"OTU1242" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU306" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU106" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Psathyrella" "unk"
"OTU3834" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU2169" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Thanatephorus" "unk"
"OTU806" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU181" "Fungi" "Ascomycota" "Eurotiomycetes" "unk" "unk" "unk" "unk"
"OTU608" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Eutypella" "unk"
"OTU4214" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Limonomyces" "unk"
"OTU557" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "unk" "unk" "unk"
"OTU708" "Fungi" "Ascomycota" "Dothideomycetes" "Tubeufiales" "Tubeufiaceae" "Helicosporium" "unk"
"OTU307" "Fungi" "Zygomycota" "unk" "unk" "unk" "unk" "unk"
"OTU887" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "unk" "unk"
"OTU182" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU3643" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Dominikia" "unk"
"OTU82" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "dummy_family_Candida" "Candida" "Candida_albicans"
"OTU660" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Clitopilus" "unk"
"OTU3230" "Fungi" "Ascomycota" "dummy_class_Retroconis" "dummy_order_Retroconis" "dummy_family_Retroconis" "Retroconis" "unk"
"OTU2651" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU572" "Fungi" "Ascomycota" "dummy_class_Xepicula" "dummy_order_Xepicula" "dummy_family_Xepicula" "Xepicula" "unk"
"OTU484" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU1061" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "Aspergillus_luppii"
"OTU3894" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU371" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU454" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU116" "Fungi" "Basidiomycota" "Agaricomycetes" "Russulales" "Stephanosporaceae" "Lindtneria" "unk"
"OTU386" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Funneliformis" "unk"
"OTU631" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Chaetomium_gracile"
"OTU539" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU678" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Diademaceae" "Comoclathris" "unk"
"OTU563" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU884" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU168" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Apiosordaria" "unk"
"OTU75" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU2493" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU262" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Inocybaceae" "Simocybe" "unk"
"OTU727" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU309" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Bipolaris" "unk"
"OTU1880" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Marasmiaceae" "Marasmius" "unk"
"OTU35" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU514" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU206" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "unk" "unk" "unk"
"OTU273" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pyronemataceae" "Scutellinia" "unk"
"OTU202" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "unk" "unk"
"OTU127" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU125" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Septoglomus" "unk"
"OTU4681" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Tulasnellaceae" "Tulasnella" "unk"
"OTU571" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Bionectriaceae" "unk" "unk"
"OTU1273" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU499" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "dummy_family_Oedocephalum" "Oedocephalum" "unk"
"OTU525" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU237" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU265" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU502" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU2738" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Montagnulaceae" "unk" "unk"
"OTU128" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU634" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "dummy_family_Oedocephalum" "Oedocephalum" "unk"
"OTU153" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "unk" "unk" "unk"
"OTU324" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU395" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Coprinopsis" "unk"
"OTU540" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Arthrobotrys" "unk"
"OTU435" "Fungi" "Basidiomycota" "Agaricomycetes" "Sebacinales" "unk" "unk" "unk"
"OTU155" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU2220" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Redeckera" "Redeckera_megalocarpum"
"OTU684" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "dummy_family_Candida" "Candida" "Candida_tropicalis"
"OTU139" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU229" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU1279" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU296" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1315" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU210" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU277" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Onygenaceae" "Auxarthron" "unk"
"OTU481" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU1749" "Fungi" "Ascomycota" "Pezizomycetes" "unk" "unk" "unk" "unk"
"OTU228" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU243" "Fungi" "Ascomycota" "Sordariomycetes" "dummy_order_Dinemasporium" "dummy_family_Dinemasporium" "Dinemasporium" "unk"
"OTU175" "Fungi" "Basidiomycota" "Atractiellomycetes" "unk" "unk" "unk" "unk"
"OTU137" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU3317" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Claroideoglomeraceae" "Claroideoglomus" "unk"
"OTU95" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Zopfiella" "unk"
"OTU546" "Fungi" "Ascomycota" "Dothideomycetes" "Dothideales" "Dothioraceae" "unk" "unk"
"OTU432" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2012" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU4289" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU288" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1674" "Fungi" "Ascomycota" "Dothideomycetes" "Tubeufiales" "Tubeufiaceae" "Helicosporium" "unk"
"OTU343" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1096" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU226" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1326" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU667" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU323" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU558" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU78" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "Aspergillus_alliaceus"
"OTU3591" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU223" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
