"","OTU","OTU_sum","Domain","Phylum","Class","Order","Family","Genus","Species"
"3649","OTU899",67.5859520979953,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2193","OTU3547",67.5630319525173,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Ceratobasidiaceae","UNKNOWN","UNKNOWN"
"2240","OTU3607",67.4029957689056,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1298","OTU2455",67.3483661181805,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3424","OTU678",67.2550929465044,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3486","OTU736",67.1917223868948,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"407","OTU1436",67.1495462602578,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1041","OTU216",67.1181643866019,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"398","OTU1427",67.0998056104083,"d:Fungi","p:Calcarisporiellomycota","c:Calcarisporiellomycetes","o:Calcarisporiellales","f:Calcarisporiellaceae","g:Calcarisporiella","s:Calcarisporiella_thermophila_SH029325.07FU"
"2715","OTU4278",67.081778276703,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","UNKNOWN","UNKNOWN","UNKNOWN"
"3119","OTU483",67.0615472822785,"d:Fungi","p:Ascomycota","c:Orbiliomycetes","o:Orbiliales","f:Orbiliaceae","UNKNOWN","UNKNOWN"
"557","OTU1600",67.0028838500121,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","f:Bulleraceae","g:Genolevuria","s:Genolevuria_armeniaca_SH497080.07FU"
"3353","OTU609",66.6329499667621,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","UNKNOWN","UNKNOWN","UNKNOWN"
"149","OTU1150",66.5129633457409,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","UNKNOWN","UNKNOWN","UNKNOWN"
"3051","OTU4719",66.4682007273949,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","UNKNOWN","UNKNOWN","UNKNOWN"
"2713","OTU4276",66.4557016138978,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3538","OTU788",66.447395848244,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","UNKNOWN","UNKNOWN","UNKNOWN"
"129","OTU1129",66.3463915607476,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3400","OTU653",66.1455439604208,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","g:Preussia","UNKNOWN"
"2399","OTU3814",66.0891448112688,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1960","OTU3256",66.0786124477471,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3532","OTU782",65.9253707159523,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","g:Rhizophagus","UNKNOWN"
"809","OTU1885",65.6390455614634,"d:Fungi","p:Chytridiomycota","c:Rhizophlyctidomycetes","o:Rhizophlyctidales","f:Rhizophlyctidaceae","g:Rhizophlyctis","UNKNOWN"
"2347","OTU3747",65.6021158760775,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"272","OTU1280",65.5686406657971,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2969","OTU461",65.509907873852,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","UNKNOWN","UNKNOWN","UNKNOWN"
"1354","OTU2518",65.2362552354292,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2889","OTU4501",65.1353133663203,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3005","OTU4666",65.1329059525799,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3055","OTU4723",65.1263221757695,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3473","OTU724",65.1206492269701,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3709","OTU958",65.0428501847019,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"3492","OTU741",64.9562078865811,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","UNKNOWN","UNKNOWN"
"2837","OTU4437",64.8389773520332,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pezizaceae","UNKNOWN","UNKNOWN"
"684","OTU1735",64.7639701197469,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2735","OTU4301",64.6991705528254,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2066","OTU339",64.622561045185,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","f:Xylariaceae","UNKNOWN","UNKNOWN"
"663","OTU1713",64.4746810681757,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Pleosporaceae","UNKNOWN","UNKNOWN"
"807","OTU1882",64.4537179665034,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Marasmiaceae","g:Moniliophthora","UNKNOWN"
"486","OTU1522",64.4442070453427,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","UNKNOWN","UNKNOWN","UNKNOWN"
"3559","OTU807",64.3566963054823,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3517","OTU767",64.3512635410521,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Psathyrellaceae","UNKNOWN","UNKNOWN"
"3385","OTU639",64.3258583552867,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1774","OTU302",64.2634917088154,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pezizaceae","UNKNOWN","UNKNOWN"
"1451","OTU263",64.1965173564088,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","UNKNOWN","UNKNOWN","UNKNOWN"
"530","OTU1572",64.1952057266039,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2654","OTU4185",64.0960173499769,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"317","OTU1335",64.0659074267323,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"77","OTU1078",64.053554778992,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Phaeosphaeriaceae","UNKNOWN","UNKNOWN"
"560","OTU1603",63.9457729994295,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3469","OTU720",63.8958289991475,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"103","OTU1103",63.7595466421915,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3079","OTU477",63.6948733487965,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","g:Tulostoma","UNKNOWN"
"49","OTU1050",63.6574499529979,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"89","OTU1090",63.5741025473202,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"177","OTU1184",63.5334975883549,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"53","OTU1055",63.5280291879386,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Tubeufiales","f:Tubeufiaceae","UNKNOWN","UNKNOWN"
"3540","OTU79",63.4779202281973,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3317","OTU575",63.4447301107068,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2114","OTU3441",63.4360837583373,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Spizellomycetaceae","g:Kochiomyces","UNKNOWN"
"3170","OTU4903",63.0037255161061,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","g:Kamienskia","s:Kamienskia_divaricata_SH641510.07FU"
"812","OTU1889",62.9950041731223,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","UNKNOWN","UNKNOWN","UNKNOWN"
"235","OTU1245",62.8565112499735,"d:Fungi","p:Mortierellomycota","c:Mortierellomycetes","o:Mortierellales","f:Mortierellaceae","g:Mortierella","s:Mortierella_lignicola_SH185199.07FU"
"3007","OTU4668",62.8152560041757,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3695","OTU945",62.7453436521448,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"2849","OTU445",62.6878949458731,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","UNKNOWN","UNKNOWN","UNKNOWN"
"1292","OTU245",62.5187635014438,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3652","OTU900",62.5037525275422,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"413","OTU1441",62.4296063742843,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Teratosphaeriaceae","g:Phaeothecoidea","UNKNOWN"
"3261","OTU522",62.4225431516264,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Auriculariales","UNKNOWN","UNKNOWN","UNKNOWN"
"1442","OTU2620",62.3627793048094,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","g:Tulostoma","UNKNOWN"
"297","OTU1310",62.2632747178266,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","g:Funneliformis","UNKNOWN"
"3522","OTU771",62.2418231944381,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2970","OTU4611",62.1763020349413,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3554","OTU801",62.1294158662533,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
"23","OTU1022",61.9739045264579,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"2594","OTU4097",61.6530823515144,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"661","OTU1711",61.4732990079537,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3571","OTU820",61.2465389305341,"d:Fungi","p:Glomeromycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2871","OTU4472",61.2394669218845,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"2854","OTU4456",61.1544039524647,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","UNKNOWN","UNKNOWN","UNKNOWN"
"2795","OTU4383",61.1141185957142,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3093","OTU4793",61.0062837318618,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1230","OTU2375",61.0055566170721,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2896","OTU4514",60.9849204030299,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"913","OTU2004",60.9579751989236,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3521","OTU770",60.9553293374408,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","g:Phialophora","s:Phialophora_cyclaminis_SH174592.07FU"
"3475","OTU726",60.9121746565674,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Ceratobasidiaceae","UNKNOWN","UNKNOWN"
"3357","OTU612",60.8895241473343,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"818","OTU1895",60.8245543621108,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3332","OTU589",60.6713542053835,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3719","OTU968",60.5629036147545,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"335","OTU1359",60.5160578105542,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1483","OTU267",60.5022833279524,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Strophariaceae","g:Stropharia","s:Stropharia_coronilla_SH177498.07FU"
"2738","OTU4307",60.4761849697638,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"58","OTU1060",60.4341428258676,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","g:Aspergillus","UNKNOWN"
"2324","OTU3711",60.1782657426387,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3313","OTU571",60.1716716130101,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3440","OTU694",60.0798098975461,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1310","OTU247",60.0008892658622,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","UNKNOWN","UNKNOWN"
"160","OTU1164",59.9295786612615,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"232","OTU1242",59.8654979051801,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"15","OTU1014",59.716994468312,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Spizellomycetaceae","g:Spizellomyces","UNKNOWN"
"1004","OTU2112",59.6253921089192,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3263","OTU524",59.6193790409427,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2851","OTU4453",59.5884748725872,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","UNKNOWN","UNKNOWN"
"2629","OTU4148",59.5088277503298,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Ceratobasidiaceae","UNKNOWN","UNKNOWN"
"3275","OTU536",59.4895280146869,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3152","OTU488",59.4866090031913,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","g:Penicillium","s:Penicillium_arenicola_SH182510.07FU"
"282","OTU1290",59.3192629177537,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3590","OTU839",59.1328430530154,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2764","OTU4339",59.1250832239054,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2071","OTU3394",59.0936689491491,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"873","OTU1959",59.0402606077016,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"867","OTU1952",59.0260105844051,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1316","OTU2477",58.9206759555386,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Filobasidiales","f:Filobasidiaceae","g:Filobasidium","s:Filobasidium_stepposum_SH382125.07FU"
"3594","OTU842",58.9006312297962,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"301","OTU1314",58.8624697774531,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pyronemataceae","g:Wilcoxina","UNKNOWN"
"2865","OTU4466",58.6949059477675,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2222","OTU358",58.6563130824305,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","UNKNOWN","UNKNOWN"
"2718","OTU4280",58.6498074710814,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2134","OTU3466",58.6299113057684,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2760","OTU4335",58.5464922251461,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3233","OTU4982",58.480753189001,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Myxotrichaceae","g:Oidiodendron","UNKNOWN"
"3008","OTU4669",58.4652051942972,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3463","OTU715",58.3297353725673,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Corticiales","f:Corticiaceae","g:Limonomyces","s:Limonomyces_culmigenus_SH180079.07FU"
"400","OTU1429",58.2279807700528,"d:Fungi","p:Glomeromycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1937","OTU323",58.2205145390134,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2888","OTU4500",58.0704320144619,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"3689","OTU939",58.05588751948,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3474","OTU725",58.0013634199188,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pezizaceae","UNKNOWN","UNKNOWN"
"2842","OTU4442",57.9939331786033,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","g:Preussia","UNKNOWN"
"337","OTU1361",57.9522059163427,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3267","OTU528",57.8423711826847,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"256","OTU1265",57.8117177813262,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","f:Onygenaceae","g:Auxarthron","s:Auxarthron_pseudauxarthron_SH016787.07FU"
"542","OTU1585",57.7728440030684,"d:Fungi","p:Basidiomycota","c:Geminibasidiomycetes","o:Geminibasidiales","f:Geminibasidiaceae","g:Geminibasidium","s:Geminibasidium_hirsutum_SH208305.07FU"
"3455","OTU708",57.7135336317026,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Corticiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1740","OTU298",57.523209090861,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Corticiales","UNKNOWN","UNKNOWN","UNKNOWN"
"96","OTU1098",57.4973387679452,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","g:Glomus","UNKNOWN"
"3743","OTU990",57.4930196968087,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3512","OTU761",57.286866948079,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Coniochaetales","f:Coniochaetaceae","g:Coniochaeta","UNKNOWN"
"184","OTU1191",57.2839915788297,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2596","OTU4100",57.1936330164111,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Filobasidiales","f:Filobasidiaceae","g:Filobasidium","UNKNOWN"
"2029","OTU3346",57.0236796395059,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"2913","OTU4544",57.0228154331735,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Lophiostomataceae","g:Lophiostoma","UNKNOWN"
"457","OTU1490",56.9981973491599,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3378","OTU631",56.9050390123224,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3672","OTU921",56.735278963526,"d:Fungi","p:Chytridiomycota","c:GS14","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3669","OTU918",56.6309542285117,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
"1127","OTU2260",56.6266889470949,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2194","OTU3548",56.5734332607784,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3256","OTU518",56.5733543358554,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Coniochaetales","f:Coniochaetaceae","g:Coniochaeta","UNKNOWN"
"175","OTU1182",56.5158551781091,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Xylariales","f:Coniocessiaceae","g:Coniocessia","UNKNOWN"
"2695","OTU4252",56.5155361300616,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"3728","OTU976",56.4925546758348,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3442","OTU697",56.4551568616409,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"3121","OTU4833",56.4344611076508,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2904","OTU453",56.3357348863182,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","g:Tulostoma","UNKNOWN"
"370","OTU1398",56.2637162462972,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Leptosphaeriaceae","UNKNOWN","UNKNOWN"
"97","OTU1099",56.2090334972733,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"433","OTU1464",56.1868832581352,"d:Fungi","p:Basidiomycota","c:Microbotryomycetes","o:Sporidiobolales","f:Sporidiobolaceae","g:Rhodotorula","UNKNOWN"
"60","OTU1062",56.1636909565196,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"887","OTU1974",56.1338434257282,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3326","OTU583",55.9425951187895,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2080","OTU3402",55.8132395393947,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","g:Chaetomium","UNKNOWN"
"325","OTU1346",55.812082175179,"d:Fungi","p:Kickxellomycota","c:Kickxellomycetes","o:Kickxellales","f:Kickxellaceae","g:Ramicandelaber","UNKNOWN"
"224","OTU1233",55.7954339442256,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1598","OTU2807",55.7690993898592,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"986","OTU2093",55.5835632414137,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","g:Rhizophagus","UNKNOWN"
"2720","OTU4282",55.5362283346206,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"419","OTU1448",55.4543339940607,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"403","OTU1432",55.4456064287245,"d:Fungi","p:Ascomycota","c:Saccharomycetes","o:Saccharomycetales","f:Saccharomycetales_fam_Incertae_sedis","g:Candida","s:Candida_sake_SH175136.07FU"
"3712","OTU960",55.4441738189026,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Dothideales","f:Aureobasidiaceae","g:Kabatiella","s:Kabatiella_zeae_SH525631.07FU"
